Date,Historical Adj Close,Volume,Daily New Cases,ROE,ROA,PM,EPS,Adj Close
2016-06--23 00:00:00,23.501251,6673700,0,7.6302,2.4582,22.555,0.41,23.76907
2016-06--24 00:00:00,23.625589,9485400,0,7.6302,2.4582,22.555,0.41,22.123886
2016-06--27 00:00:00,23.281254,24566100,0,7.6302,2.4582,22.555,0.41,21.731722
2016-06--28 00:00:00,23.76907,12862200,0,7.6302,2.4582,22.555,0.41,21.989979
2016-06--29 00:00:00,22.123886,11995600,0,7.6302,2.4582,22.555,0.41,22.296057
2016-06--30 00:00:00,21.731722,9143400,0,7.6302,2.4582,22.555,0.41,22.391706
2016-07--01 00:00:00,21.989979,9464700,0,6.772,2.1858,19.5067,0.38,22.745617
2016-07--05 00:00:00,22.296057,9683400,0,6.772,2.1858,19.5067,0.38,22.726482
2016-07--06 00:00:00,22.391706,8677200,0,6.772,2.1858,19.5067,0.38,22.79344
2016-07--07 00:00:00,22.745617,9509900,0,6.772,2.1858,19.5067,0.38,22.889088
2016-07--08 00:00:00,22.726482,10007200,0,6.772,2.1858,19.5067,0.38,23.539509
2016-07--11 00:00:00,22.79344,7480200,0,6.772,2.1858,19.5067,0.38,23.778637
2016-07--12 00:00:00,22.889088,8652400,0,6.772,2.1858,19.5067,0.38,24.036892
2016-07--13 00:00:00,23.539509,9625300,0,6.772,2.1858,19.5067,0.38,24.027325
2016-07--14 00:00:00,23.778637,5817800,0,6.772,2.1858,19.5067,0.38,24.945566
2016-07--15 00:00:00,24.036892,23705900,0,6.772,2.1858,19.5067,0.38,25.194258
2016-07--18 00:00:00,24.027325,17603900,0,6.772,2.1858,19.5067,0.38,25.337732
2016-07--19 00:00:00,24.945566,12382100,0,6.772,2.1858,19.5067,0.38,25.347298
2016-07--20 00:00:00,25.194258,17414500,0,6.772,2.1858,19.5067,0.38,25.815981
2016-07--21 00:00:00,25.337732,27170100,0,6.772,2.1858,19.5067,0.38,28.628098
2016-07--22 00:00:00,25.347298,44959100,0,6.772,2.1858,19.5067,0.38,29.163738
2016-07--25 00:00:00,25.815981,20272000,0,6.772,2.1858,19.5067,0.38,29.345474
2016-07--26 00:00:00,28.628098,17892900,0,6.772,2.1858,19.5067,0.38,30.034155
2016-07--27 00:00:00,29.163738,13911700,0,6.772,2.1858,19.5067,0.38,29.948069
2016-07--28 00:00:00,29.345474,11859600,0,6.772,2.1858,19.5067,0.38,29.814157
2016-07--29 00:00:00,30.034155,8835500,0,6.772,2.1858,19.5067,0.38,29.804596
2016-08--01 00:00:00,29.948069,8433200,0,6.772,2.1858,19.5067,0.38,29.890678
2016-08--02 00:00:00,29.814157,13129900,0,6.772,2.1858,19.5067,0.38,29.450693
2016-08--03 00:00:00,29.804596,11913500,0,6.772,2.1858,19.5067,0.38,29.603729
2016-08--04 00:00:00,29.890678,7371100,0,6.772,2.1858,19.5067,0.38,29.708944
2016-08--05 00:00:00,29.450693,7592700,0,6.772,2.1858,19.5067,0.38,30.02459
2016-08--08 00:00:00,29.603729,7795600,0,6.772,2.1858,19.5067,0.38,29.795031
2016-08--09 00:00:00,29.708944,9527600,0,6.772,2.1858,19.5067,0.38,29.756769
2016-08--10 00:00:00,30.02459,7592100,0,6.772,2.1858,19.5067,0.38,29.766335
2016-08--11 00:00:00,29.795031,6077700,0,6.772,2.1858,19.5067,0.38,29.842855
2016-08--12 00:00:00,29.756769,5910400,0,6.772,2.1858,19.5067,0.38,29.546337
2016-08--15 00:00:00,29.766335,11809000,0,6.772,2.1858,19.5067,0.38,29.699379
2016-08--16 00:00:00,29.842855,7038800,0,6.772,2.1858,19.5067,0.38,29.488949
2016-08--17 00:00:00,29.546337,6539700,0,6.772,2.1858,19.5067,0.38,29.278521
2016-08--18 00:00:00,29.699379,6961500,0,6.772,2.1858,19.5067,0.38,29.192438
2016-08--19 00:00:00,29.488949,6023500,0,6.772,2.1858,19.5067,0.38,29.297651
2016-08--22 00:00:00,29.278521,7840700,0,6.772,2.1858,19.5067,0.38,29.288086
2016-08--23 00:00:00,29.192438,6240700,0,6.772,2.1858,19.5067,0.38,29.335913
2016-08--24 00:00:00,29.297651,5594500,0,6.772,2.1858,19.5067,0.38,29.890678
2016-08--25 00:00:00,29.288086,14752000,0,6.772,2.1858,19.5067,0.38,29.976763
2016-08--26 00:00:00,29.335913,7459800,0,6.772,2.1858,19.5067,0.38,29.948069
2016-08--29 00:00:00,29.890678,7750400,0,6.772,2.1858,19.5067,0.38,30.034155
2016-08--30 00:00:00,29.976763,5108800,0,6.772,2.1858,19.5067,0.38,30.388062
2016-08--31 00:00:00,29.948069,9800100,0,6.772,2.1858,19.5067,0.38,30.761097
2016-09--01 00:00:00,30.034155,12641800,0,6.772,2.1858,19.5067,0.38,30.732403
2016-09--02 00:00:00,30.388062,6808400,0,6.772,2.1858,19.5067,0.38,30.875874
2016-09--06 00:00:00,30.761097,6760600,0,6.772,2.1858,19.5067,0.38,31.000227
2016-09--07 00:00:00,30.732403,8436800,0,6.772,2.1858,19.5067,0.38,31.095873
2016-09--08 00:00:00,30.875874,9422600,0,6.772,2.1858,19.5067,0.38,31.277611
2016-09--09 00:00:00,31.000227,7148500,0,6.772,2.1858,19.5067,0.38,30.502836
2016-09--12 00:00:00,31.095873,13068800,0,6.772,2.1858,19.5067,0.38,31.076746
2016-09--13 00:00:00,31.277611,8538900,0,6.772,2.1858,19.5067,0.38,30.521973
2016-09--14 00:00:00,30.502836,9453200,0,6.772,2.1858,19.5067,0.38,30.416754
2016-09--15 00:00:00,31.076746,7552100,0,6.772,2.1858,19.5067,0.38,30.58893
2016-09--16 00:00:00,30.521973,7486700,0,6.772,2.1858,19.5067,0.38,30.388062
2016-09--19 00:00:00,30.416754,10979900,0,6.772,2.1858,19.5067,0.38,30.196762
2016-09--20 00:00:00,30.58893,5870500,0,6.772,2.1858,19.5067,0.38,29.995899
2016-09--21 00:00:00,30.388062,6440200,0,6.772,2.1858,19.5067,0.38,30.579361
2016-09--22 00:00:00,30.196762,10875800,0,6.772,2.1858,19.5067,0.38,30.875874
2016-09--23 00:00:00,29.995899,5313600,0,6.772,2.1858,19.5067,0.38,30.675011
2016-09--26 00:00:00,30.579361,5515400,0,6.772,2.1858,19.5067,0.38,30.292414
2016-09--27 00:00:00,30.875874,6223700,0,6.772,2.1858,19.5067,0.38,30.550669
2016-09--28 00:00:00,30.675011,5914100,0,6.772,2.1858,19.5067,0.38,30.464581
2016-09--29 00:00:00,30.292414,6116100,0,6.772,2.1858,19.5067,0.38,30.895008
2016-09--30 00:00:00,30.550669,16921000,0,6.772,2.1858,19.5067,0.38,31.46891
2016-10--03 00:00:00,30.464581,11959900,0,6.1299,2.0388,18.6288,0.36,31.134132
2016-10--04 00:00:00,30.895008,12565800,0,6.1299,2.0388,18.6288,0.36,31.143702
2016-10--05 00:00:00,31.46891,6656500,0,6.1299,2.0388,18.6288,0.36,30.751534
2016-10--06 00:00:00,31.134132,8807300,0,6.1299,2.0388,18.6288,0.36,30.732403
2016-10--07 00:00:00,31.143702,5676700,0,6.1299,2.0388,18.6288,0.36,30.244589
2016-10--10 00:00:00,30.751534,10113900,0,6.1299,2.0388,18.6288,0.36,30.560228
2016-10--11 00:00:00,30.732403,9297200,0,6.1299,2.0388,18.6288,0.36,30.091545
2016-10--12 00:00:00,30.244589,9241200,0,6.1299,2.0388,18.6288,0.36,30.129807
2016-10--13 00:00:00,30.560228,6354200,0,6.1299,2.0388,18.6288,0.36,30.13937
2016-10--14 00:00:00,30.091545,10798700,0,6.1299,2.0388,18.6288,0.36,30.502836
2016-10--17 00:00:00,30.129807,14391900,0,6.1299,2.0388,18.6288,0.36,30.426319
2016-10--18 00:00:00,30.13937,11429800,0,6.1299,2.0388,18.6288,0.36,30.263716
2016-10--19 00:00:00,30.502836,12512200,0,6.1299,2.0388,18.6288,0.36,31.105436
2016-10--20 00:00:00,30.426319,23765800,0,6.1299,2.0388,18.6288,0.36,27.757683
2016-10--21 00:00:00,30.263716,52625200,0,6.1299,2.0388,18.6288,0.36,27.795942
2016-10--24 00:00:00,31.105436,24223500,0,6.1299,2.0388,18.6288,0.36,27.948984
2016-10--25 00:00:00,27.757683,16402300,0,6.1299,2.0388,18.6288,0.36,27.786373
2016-10--26 00:00:00,27.795942,10293300,0,6.1299,2.0388,18.6288,0.36,27.56638
2016-10--27 00:00:00,27.948984,8944500,0,6.1299,2.0388,18.6288,0.36,27.556814
2016-10--28 00:00:00,27.786373,11797800,0,6.1299,2.0388,18.6288,0.36,27.355949
2016-10--31 00:00:00,27.56638,10716800,0,6.1299,2.0388,18.6288,0.36,27.269863
2016-11--01 00:00:00,27.556814,8703400,0,6.1299,2.0388,18.6288,0.36,27.145517
2016-11--02 00:00:00,27.355949,8536900,0,6.1299,2.0388,18.6288,0.36,27.030741
2016-11--03 00:00:00,27.269863,8841100,0,6.1299,2.0388,18.6288,0.36,26.839437
2016-11--04 00:00:00,27.145517,6215700,0,6.1299,2.0388,18.6288,0.36,26.734226
2016-11--07 00:00:00,27.030741,7293700,0,6.1299,2.0388,18.6288,0.36,27.01161
2016-11--08 00:00:00,26.839437,9122700,0,6.1299,2.0388,18.6288,0.36,26.810745
2016-11--09 00:00:00,26.734226,14234400,0,6.1299,2.0388,18.6288,0.36,27.059433
2016-11--10 00:00:00,27.01161,11695600,0,6.1299,2.0388,18.6288,0.36,26.935089
2016-11--11 00:00:00,26.810745,12155300,0,6.1299,2.0388,18.6288,0.36,27.394209
2016-11--14 00:00:00,27.059433,9603100,0,6.1299,2.0388,18.6288,0.36,26.676834
2016-11--15 00:00:00,26.935089,12413800,0,6.1299,2.0388,18.6288,0.36,27.250738
2016-11--16 00:00:00,27.394209,9482800,0,6.1299,2.0388,18.6288,0.36,27.097694
2016-11--17 00:00:00,26.676834,10594100,0,6.1299,2.0388,18.6288,0.36,27.614206
2016-11--18 00:00:00,27.250738,8908400,0,6.1299,2.0388,18.6288,0.36,27.442036
2016-11--21 00:00:00,27.097694,11668700,0,6.1299,2.0388,18.6288,0.36,27.73855
2016-11--22 00:00:00,27.614206,7376100,0,6.1299,2.0388,18.6288,0.36,27.795942
2016-11--23 00:00:00,27.442036,7369200,0,6.1299,2.0388,18.6288,0.36,27.6429
2016-11--25 00:00:00,27.73855,6033400,0,6.1299,2.0388,18.6288,0.36,27.690725
2016-11--28 00:00:00,27.795942,3076000,0,6.1299,2.0388,18.6288,0.36,27.327257
2016-11--29 00:00:00,27.6429,7245300,0,6.1299,2.0388,18.6288,0.36,27.269863
2016-11--30 00:00:00,27.690725,7281600,0,6.1299,2.0388,18.6288,0.36,26.600311
2016-12--01 00:00:00,27.327257,13777100,0,6.1299,2.0388,18.6288,0.36,26.198586
2016-12--02 00:00:00,27.269863,9774900,0,6.1299,2.0388,18.6288,0.36,27.183781
2016-12--05 00:00:00,26.600311,14437500,0,6.1299,2.0388,18.6288,0.36,27.116829
2016-12--06 00:00:00,26.198586,10802900,0,6.1299,2.0388,18.6288,0.36,26.982912
2016-12--07 00:00:00,27.183781,10387500,0,6.1299,2.0388,18.6288,0.36,27.652466
2016-12--08 00:00:00,27.116829,10286900,0,6.1299,2.0388,18.6288,0.36,28.140284
2016-12--09 00:00:00,26.982912,12263200,0,6.1299,2.0388,18.6288,0.36,28.666359
2016-12--12 00:00:00,27.652466,13549000,0,6.1299,2.0388,18.6288,0.36,28.89592
2016-12--13 00:00:00,28.140284,14940100,0,6.1299,2.0388,18.6288,0.36,28.522882
2016-12--14 00:00:00,28.666359,11664300,0,6.1299,2.0388,18.6288,0.36,28.522882
2016-12--15 00:00:00,28.89592,9624800,0,6.1299,2.0388,18.6288,0.36,28.4368
2016-12--16 00:00:00,28.522882,10140600,0,6.1299,2.0388,18.6288,0.36,28.32202
2016-12--19 00:00:00,28.522882,14682000,0,6.1299,2.0388,18.6288,0.36,28.102018
2016-12--20 00:00:00,28.4368,7814500,0,6.1299,2.0388,18.6288,0.36,27.98724
2016-12--21 00:00:00,28.32202,11236900,0,6.1299,2.0388,18.6288,0.36,28.082891
2016-12--22 00:00:00,28.102018,8634800,0,6.1299,2.0388,18.6288,0.36,28.255062
2016-12--23 00:00:00,27.98724,8865100,0,6.1299,2.0388,18.6288,0.36,28.49419
2016-12--27 00:00:00,28.082891,8132700,0,6.1299,2.0388,18.6288,0.36,28.924614
2016-12--28 00:00:00,28.255062,7513400,0,6.1299,2.0388,18.6288,0.36,28.70462
2016-12--29 00:00:00,28.49419,8118900,0,6.1299,2.0388,18.6288,0.36,28.675919
2016-12--30 00:00:00,28.924614,7119600,0,6.1299,2.0388,18.6288,0.36,28.398537
2017-01--03 00:00:00,28.70462,8189700,0,6.1299,2.0388,18.6288,0.36,28.542011
2017-01--04 00:00:00,28.675919,7664800,0,56.438,24.9423,218.7178,5.2,28.465496
2017-01--05 00:00:00,28.398537,9538800,0,56.438,24.9423,218.7178,5.2,28.70462
2017-01--06 00:00:00,28.542011,9062200,0,56.438,24.9423,218.7178,5.2,29.699379
2017-01--09 00:00:00,28.465496,13351400,0,56.438,24.9423,218.7178,5.2,29.412432
2017-01--10 00:00:00,28.70462,10532200,0,56.438,24.9423,218.7178,5.2,28.934175
2017-01--11 00:00:00,29.699379,13833100,0,56.438,24.9423,218.7178,5.2,29.087217
2017-01--12 00:00:00,29.412432,8169000,0,56.438,24.9423,218.7178,5.2,29.029829
2017-01--13 00:00:00,28.934175,7890400,0,56.438,24.9423,218.7178,5.2,28.972439
2017-01--17 00:00:00,29.087217,7822800,0,56.438,24.9423,218.7178,5.2,28.972439
2017-01--18 00:00:00,29.029829,7447100,0,56.438,24.9423,218.7178,5.2,29.068087
2017-01--19 00:00:00,28.972439,9523600,0,56.438,24.9423,218.7178,5.2,29.383736
2017-01--20 00:00:00,28.972439,14112400,0,56.438,24.9423,218.7178,5.2,29.307217
2017-01--23 00:00:00,29.068087,8496300,0,56.438,24.9423,218.7178,5.2,28.95331
2017-01--24 00:00:00,29.383736,9341100,0,56.438,24.9423,218.7178,5.2,28.68549
2017-01--25 00:00:00,29.307217,16925400,0,56.438,24.9423,218.7178,5.2,28.915049
2017-01--26 00:00:00,28.95331,20148200,0,56.438,24.9423,218.7178,5.2,30.359364
2017-01--27 00:00:00,28.68549,32044400,0,56.438,24.9423,218.7178,5.2,31.095873
2017-01--30 00:00:00,28.915049,17406700,0,56.438,24.9423,218.7178,5.2,30.77066
2017-01--31 00:00:00,30.359364,11247700,0,56.438,24.9423,218.7178,5.2,30.445452
2017-02--01 00:00:00,31.095873,9469100,0,56.438,24.9423,218.7178,5.2,30.780228
2017-02--02 00:00:00,30.77066,9700200,0,56.438,24.9423,218.7178,5.2,30.579361
2017-02--03 00:00:00,30.445452,6028600,0,56.438,24.9423,218.7178,5.2,30.675011
2017-02--06 00:00:00,30.780228,5423500,0,56.438,24.9423,218.7178,5.2,30.636753
2017-02--07 00:00:00,30.579361,5339800,0,56.438,24.9423,218.7178,5.2,31.019352
2017-02--08 00:00:00,30.675011,8136000,0,56.438,24.9423,218.7178,5.2,31.803684
2017-02--09 00:00:00,30.636753,17081200,0,56.438,24.9423,218.7178,5.2,31.679337
2017-02--10 00:00:00,31.019352,10465600,0,56.438,24.9423,218.7178,5.2,32.167149
2017-02--13 00:00:00,31.803684,13492300,0,56.438,24.9423,218.7178,5.2,32.32019
2017-02--14 00:00:00,31.679337,10744500,0,56.438,24.9423,218.7178,5.2,32.167149
2017-02--15 00:00:00,32.167149,7615600,0,56.438,24.9423,218.7178,5.2,32.530624
2017-02--16 00:00:00,32.32019,7994500,0,56.438,24.9423,218.7178,5.2,32.081066
2017-02--17 00:00:00,32.167149,8891800,0,56.438,24.9423,218.7178,5.2,32.2915
2017-02--21 00:00:00,32.530624,7797300,0,56.438,24.9423,218.7178,5.2,32.444538
2017-02--22 00:00:00,32.081066,7237500,0,56.438,24.9423,218.7178,5.2,32.348892
2017-02--23 00:00:00,32.2915,7068200,0,56.438,24.9423,218.7178,5.2,32.138466
2017-02--24 00:00:00,32.444538,6528400,0,56.438,24.9423,218.7178,5.2,32.578453
2017-02--27 00:00:00,32.348892,8098700,0,56.438,24.9423,218.7178,5.2,32.788879
2017-02--28 00:00:00,32.138466,7372800,0,56.438,24.9423,218.7178,5.2,32.425404
2017-03--01 00:00:00,32.578453,8105300,0,56.438,24.9423,218.7178,5.2,32.77932
2017-03--02 00:00:00,32.788879,5736100,0,56.438,24.9423,218.7178,5.2,32.434978
2017-03--03 00:00:00,32.425404,4697900,0,56.438,24.9423,218.7178,5.2,32.272369
2017-03--06 00:00:00,32.77932,6555700,0,56.438,24.9423,218.7178,5.2,32.176716
2017-03--07 00:00:00,32.434978,7728500,0,56.438,24.9423,218.7178,5.2,32.014118
2017-03--08 00:00:00,32.272369,6945500,0,56.438,24.9423,218.7178,5.2,31.87064
2017-03--09 00:00:00,32.176716,7871900,0,56.438,24.9423,218.7178,5.2,31.736731
2017-03--10 00:00:00,32.014118,5545400,0,56.438,24.9423,218.7178,5.2,31.688904
2017-03--13 00:00:00,31.87064,4977300,0,56.438,24.9423,218.7178,5.2,31.38282
2017-03--14 00:00:00,31.736731,10865400,0,56.438,24.9423,218.7178,5.2,31.430649
2017-03--15 00:00:00,31.688904,6829700,0,56.438,24.9423,218.7178,5.2,31.459343
2017-03--16 00:00:00,31.38282,9777800,0,56.438,24.9423,218.7178,5.2,31.660206
2017-03--17 00:00:00,31.430649,6925800,0,56.438,24.9423,218.7178,5.2,32.234112
2017-03--20 00:00:00,31.459343,15941300,0,56.438,24.9423,218.7178,5.2,32.339325
2017-03--21 00:00:00,31.660206,7319600,0,56.438,24.9423,218.7178,5.2,31.74629
2017-03--22 00:00:00,32.234112,8918500,0,56.438,24.9423,218.7178,5.2,32.07151
2017-03--23 00:00:00,32.339325,5486100,0,56.438,24.9423,218.7178,5.2,32.061939
2017-03--24 00:00:00,31.74629,4833900,0,56.438,24.9423,218.7178,5.2,31.947165
2017-03--27 00:00:00,32.07151,4317800,0,56.438,24.9423,218.7178,5.2,31.975855
2017-03--28 00:00:00,32.061939,4994400,0,56.438,24.9423,218.7178,5.2,32.07151
2017-03--29 00:00:00,31.947165,4609700,0,56.438,24.9423,218.7178,5.2,32.186291
2017-03--30 00:00:00,31.975855,7242700,0,56.438,24.9423,218.7178,5.2,32.234112
2017-03--31 00:00:00,32.07151,4993400,0,56.438,24.9423,218.7178,5.2,32.109768
2017-04--03 00:00:00,32.186291,10223000,0,8.9263,4.172,44.9414,0.94,32.2915
2017-04--04 00:00:00,32.234112,9828700,0,8.9263,4.172,44.9414,0.94,32.654968
2017-04--05 00:00:00,32.109768,8679900,0,8.9263,4.172,44.9414,0.94,32.339325
2017-04--06 00:00:00,32.2915,11241900,0,8.9263,4.172,44.9414,0.94,32.674099
2017-04--07 00:00:00,32.654968,8854900,0,8.9263,4.172,44.9414,0.94,32.434978
2017-04--10 00:00:00,32.339325,6644500,0,8.9263,4.172,44.9414,0.94,32.578453
2017-04--11 00:00:00,32.674099,6268100,0,8.9263,4.172,44.9414,0.94,32.511494
2017-04--12 00:00:00,32.434978,5165100,0,8.9263,4.172,44.9414,0.94,32.77932
2017-04--13 00:00:00,32.578453,10457200,0,8.9263,4.172,44.9414,0.94,32.836704
2017-04--17 00:00:00,32.511494,7783100,0,8.9263,4.172,44.9414,0.94,32.941921
2017-04--18 00:00:00,32.77932,6952000,0,8.9263,4.172,44.9414,0.94,32.540188
2017-04--19 00:00:00,32.836704,7487000,0,8.9263,4.172,44.9414,0.94,32.377579
2017-04--20 00:00:00,32.941921,15164000,0,8.9263,4.172,44.9414,0.94,31.115
2017-04--21 00:00:00,32.540188,28093800,0,8.9263,4.172,44.9414,0.94,30.780228
2017-04--24 00:00:00,32.377579,14339200,0,8.9263,4.172,44.9414,0.94,30.65588
2017-04--25 00:00:00,31.115,16587800,0,8.9263,4.172,44.9414,0.94,31.38282
2017-04--26 00:00:00,30.780228,14449300,0,8.9263,4.172,44.9414,0.94,31.57412
2017-04--27 00:00:00,30.65588,11191500,0,8.9263,4.172,44.9414,0.94,31.621948
2017-04--28 00:00:00,31.38282,8396400,0,8.9263,4.172,44.9414,0.94,31.956724
2017-05--01 00:00:00,31.57412,10127600,0,8.9263,4.172,44.9414,0.94,31.861073
2017-05--02 00:00:00,31.621948,6931700,0,8.9263,4.172,44.9414,0.94,32.052372
2017-05--03 00:00:00,31.956724,6573300,0,8.9263,4.172,44.9414,0.94,31.81325
2017-05--04 00:00:00,31.861073,5661500,0,8.9263,4.172,44.9414,0.94,32.052372
2017-05--05 00:00:00,32.052372,6990300,0,8.9263,4.172,44.9414,0.94,32.042816
2017-05--08 00:00:00,31.81325,8548200,0,8.9263,4.172,44.9414,0.94,31.794127
2017-05--09 00:00:00,32.052372,9140300,0,8.9263,4.172,44.9414,0.94,32.253239
2017-05--10 00:00:00,32.042816,9298100,0,8.9263,4.172,44.9414,0.94,32.406284
2017-05--11 00:00:00,31.794127,8130800,0,8.9263,4.172,44.9414,0.94,32.635841
2017-05--12 00:00:00,32.253239,5595900,0,8.9263,4.172,44.9414,0.94,32.588017
2017-05--15 00:00:00,32.406284,5118200,0,8.9263,4.172,44.9414,0.94,32.69323
2017-05--16 00:00:00,32.635841,4753800,0,8.9263,4.172,44.9414,0.94,33.295834
2017-05--17 00:00:00,32.588017,6408900,0,8.9263,4.172,44.9414,0.94,32.119339
2017-05--18 00:00:00,32.69323,10453200,0,8.9263,4.172,44.9414,0.94,32.262798
2017-05--19 00:00:00,33.295834,11999800,0,8.9263,4.172,44.9414,0.94,32.358456
2017-05--22 00:00:00,32.119339,8489200,0,8.9263,4.172,44.9414,0.94,32.38715
2017-05--23 00:00:00,32.262798,6508200,0,8.9263,4.172,44.9414,0.94,33.104527
2017-05--24 00:00:00,32.358456,11322200,0,8.9263,4.172,44.9414,0.94,33.305393
2017-05--25 00:00:00,32.38715,9393300,0,8.9263,4.172,44.9414,0.94,33.687996
2017-05--26 00:00:00,33.104527,8498700,0,8.9263,4.172,44.9414,0.94,33.38192
2017-05--30 00:00:00,33.305393,6622500,0,8.9263,4.172,44.9414,0.94,33.114094
2017-05--31 00:00:00,33.687996,7254300,0,8.9263,4.172,44.9414,0.94,32.808014
2017-06--01 00:00:00,33.38192,9762200,0,8.9263,4.172,44.9414,0.94,33.276699
2017-06--02 00:00:00,33.114094,6665300,0,8.9263,4.172,44.9414,0.94,33.783649
2017-06--05 00:00:00,32.808014,6860300,0,8.9263,4.172,44.9414,0.94,34.003632
2017-06--06 00:00:00,33.276699,6050100,0,8.9263,4.172,44.9414,0.94,33.927116
2017-06--07 00:00:00,33.783649,5527300,0,8.9263,4.172,44.9414,0.94,34.214066
2017-06--08 00:00:00,34.003632,5328300,0,8.9263,4.172,44.9414,0.94,34.56797
2017-06--09 00:00:00,33.927116,8946500,0,8.9263,4.172,44.9414,0.94,33.420174
2017-06--12 00:00:00,34.214066,11051900,0,8.9263,4.172,44.9414,0.94,32.664536
2017-06--13 00:00:00,34.56797,12833200,0,8.9263,4.172,44.9414,0.94,32.961052
2017-06--14 00:00:00,33.420174,7569100,0,8.9263,4.172,44.9414,0.94,32.999313
2017-06--15 00:00:00,32.664536,6534100,0,8.9263,4.172,44.9414,0.94,32.607143
2017-06--16 00:00:00,32.961052,6296600,0,8.9263,4.172,44.9414,0.94,32.4828
2017-06--19 00:00:00,32.999313,9987700,0,8.9263,4.172,44.9414,0.94,33.38192
2017-06--20 00:00:00,32.607143,5840700,0,8.9263,4.172,44.9414,0.94,33.410606
2017-06--21 00:00:00,32.4828,10636800,0,8.9263,4.172,44.9414,0.94,33.439301
2017-06--22 00:00:00,33.38192,5418900,0,8.9263,4.172,44.9414,0.94,33.592346
2017-06--23 00:00:00,33.410606,5633900,0,8.9263,4.172,44.9414,0.94,34.022762
2017-06--26 00:00:00,33.439301,24063300,0,8.9263,4.172,44.9414,0.94,33.563652
2017-06--27 00:00:00,33.592346,6844400,0,8.9263,4.172,44.9414,0.94,33.391483
2017-06--28 00:00:00,34.022762,8623300,0,8.9263,4.172,44.9414,0.94,33.774071
2017-06--29 00:00:00,33.563652,4806500,0,8.9263,4.172,44.9414,0.94,33.008869
2017-06--30 00:00:00,33.391483,8277000,0,8.9263,4.172,44.9414,0.94,33.401047
2017-07--03 00:00:00,33.774071,10845500,0,0.2527,0.1055,1.1988,0.03,33.094959
2017-07--05 00:00:00,33.008869,4517400,0,0.2527,0.1055,1.1988,0.03,33.209743
2017-07--06 00:00:00,33.401047,7540700,0,0.2527,0.1055,1.1988,0.03,32.549747
2017-07--07 00:00:00,33.094959,8600400,0,0.2527,0.1055,1.1988,0.03,32.741055
2017-07--10 00:00:00,33.209743,6896600,0,0.2527,0.1055,1.1988,0.03,33.515835
2017-07--11 00:00:00,32.549747,8736400,0,0.2527,0.1055,1.1988,0.03,33.65929
2017-07--12 00:00:00,32.741055,8455900,0,0.2527,0.1055,1.1988,0.03,34.462753
2017-07--13 00:00:00,33.515835,13437500,0,0.2527,0.1055,1.1988,0.03,34.912315
2017-07--14 00:00:00,33.65929,12906200,0,0.2527,0.1055,1.1988,0.03,35.467087
2017-07--17 00:00:00,34.462753,9710400,0,0.2527,0.1055,1.1988,0.03,35.438389
2017-07--18 00:00:00,34.912315,8186400,0,0.2527,0.1055,1.1988,0.03,35.199261
2017-07--19 00:00:00,35.467087,12773500,0,0.2527,0.1055,1.1988,0.03,35.467087
2017-07--20 00:00:00,35.438389,8817600,0,0.2527,0.1055,1.1988,0.03,35.562737
2017-07--21 00:00:00,35.199261,17538300,0,0.2527,0.1055,1.1988,0.03,35.017532
2017-07--24 00:00:00,35.467087,22222100,0,0.2527,0.1055,1.1988,0.03,34.797535
2017-07--25 00:00:00,35.562737,13039800,0,0.2527,0.1055,1.1988,0.03,34.740139
2017-07--26 00:00:00,35.017532,6499000,0,0.2527,0.1055,1.1988,0.03,35.428825
2017-07--27 00:00:00,34.797535,11305100,0,0.2527,0.1055,1.1988,0.03,34.596668
2017-07--28 00:00:00,34.740139,15288200,0,0.2527,0.1055,1.1988,0.03,34.376675
2017-07--31 00:00:00,35.428825,7654600,0,0.2527,0.1055,1.1988,0.03,34.175804
2017-08--01 00:00:00,34.596668,6228000,0,0.2527,0.1055,1.1988,0.03,34.347977
2017-08--02 00:00:00,34.376675,4685400,0,0.2527,0.1055,1.1988,0.03,34.338421
2017-08--03 00:00:00,34.175804,6484200,0,0.2527,0.1055,1.1988,0.03,34.156681
2017-08--04 00:00:00,34.347977,5726300,0,0.2527,0.1055,1.1988,0.03,34.070591
2017-08--07 00:00:00,34.338421,5182500,0,0.2527,0.1055,1.1988,0.03,34.53928
2017-08--08 00:00:00,34.156681,5380200,0,0.2527,0.1055,1.1988,0.03,34.778404
2017-08--09 00:00:00,34.070591,9655700,0,0.2527,0.1055,1.1988,0.03,34.510586
2017-08--10 00:00:00,34.53928,7888100,0,0.2527,0.1055,1.1988,0.03,33.467999
2017-08--11 00:00:00,34.778404,12533800,0,0.2527,0.1055,1.1988,0.03,33.525387
2017-08--14 00:00:00,34.510586,7746800,0,0.2527,0.1055,1.1988,0.03,33.668865
2017-08--15 00:00:00,33.467999,7192500,0,0.2527,0.1055,1.1988,0.03,33.716686
2017-08--16 00:00:00,33.525387,4588500,0,0.2527,0.1055,1.1988,0.03,33.821907
2017-08--17 00:00:00,33.668865,3976900,0,0.2527,0.1055,1.1988,0.03,33.334087
2017-08--18 00:00:00,33.716686,6698900,0,0.2527,0.1055,1.1988,0.03,33.267136
2017-08--21 00:00:00,33.821907,8746600,0,0.2527,0.1055,1.1988,0.03,32.750626
2017-08--22 00:00:00,33.334087,8190500,0,0.2527,0.1055,1.1988,0.03,33.295834
